lotplan,date,harvested_tonnes,min_N,max_N,leaf_water_content,sugar_made,dollar_made
7SP185803,2018-03-17,605.74,104.0357143,119.0357143,0.645560862,91.7787878787879,13326.28
7SP185803,2018-04-16,0,132.6095618,147.6095618,0.650816165,0,0
7SP185803,2018-04-26,0,98.69418703,113.694187,0.666680294,0,0
7SP185803,2018-05-06,331.203,122.9540094,137.9540094,0.704417867,50.1822727272727,7286.466
7SP185803,2018-05-26,0,118.9950739,133.9950739,0.57390999,0,0
7SP185803,2018-06-05,359.536,111.4219474,126.4219474,0.618310474,54.4751515151515,7909.792
7SP185803,2018-06-15,100.631,120,135,0.633260431,15.2471212121212,2213.882
7SP185803,2018-06-25,57.643,127.4845361,142.4845361,0.628846315,8.73378787878788,1268.146
7SP185803,2018-07-05,212.009,133.8246269,148.8246269,0.626470695,32.1225757575758,4664.198
7SP185803,2018-07-15,0,129.7906404,144.7906404,0.598028577,0,0
7SP185803,2018-07-25,189.538,133.3726415,148.3726415,0.636302562,28.7178787878788,4169.836
7SP185803,2018-08-04,84.022,135,150,0.592564827,12.7306060606061,1848.484
7SP185803,2018-08-14,80.114,135,150,0.645603778,12.1384848484849,1762.508
7SP185803,2018-08-24,20.517,135,150,0.621523119,3.10863636363636,451.374
7SP185803,2018-09-03,22.471,,,,3.40469696969697,494.362
7SP185803,2018-09-13,0,,,,0,0
7SP185803,2018-10-03,0,135,150,0.709249037,0,0
7SP185803,2018-10-23,9.77,,,,1.48030303030303,214.94
7SP185803,2018-11-02,0,,,,0,0
7SP185803,2018-11-12,0,,,,0,0
7SP185803,2018-11-22,0,,,,0,0
7SP185803,2018-12-02,0,,,,0,0
7SP185803,2019-01-01,0,135,150,0.590646294,0,0
7SP185803,2019-01-21,0,134.3382353,149.3382353,0.573814903,0,0
7SP185803,2019-02-20,0,104.4171779,119.4171779,0.652802871,0,0
7SP185803,2019-03-02,32.241,116.2698413,131.2698413,0.594722426,4.885,709.302
7SP185803,2019-03-12,0,96.93372483,111.9337248,0.702188973,0,0
7SP185803,2019-04-11,967.23,133.5891089,148.5891089,0.655497444,146.55,21279.06
7SP185803,2019-04-21,68.39,135,150,0.598839354,10.3621212121212,1504.58
7SP185803,2019-05-01,118.217,135,150,0.676381162,17.9116666666667,2600.774
7SP185803,2019-05-11,0,103.78,118.78,0.645546242,0,0
7SP185803,2019-05-21,732.75,,,,111.022727272727,16120.5
7SP185803,2019-06-10,0,135,150,0.501727825,0,0
7SP185803,2019-06-20,0,97.40536278,112.4053628,0.717439258,0,0
7SP185803,2019-06-30,30.287,105.4975124,120.4975124,0.692284199,4.58893939393939,666.314
7SP185803,2019-07-20,18.563,113.3989726,128.3989726,0.655873759,2.81257575757576,408.386
7SP185803,2019-07-30,7.816,118.8541667,133.8541667,,1.18424242424242,171.952
7SP185803,2019-08-09,31.264,120,135,0.663488646,4.7369696969697,687.808
8RP732829,2016-12-22,0,122.7255155,137.7255155,0.701064404,0,0
8RP732829,2017-01-01,0,100.7242991,115.7242991,0.737823186,0,0
8RP732829,2017-01-11,681.946,134.0506329,149.0506329,0.628231743,103.325151515152,15002.812
8RP732829,2017-02-10,0,94.0832396,109.0832396,0.703829359,0,0
8RP732829,2017-02-20,3.908,94.54237288,109.5423729,0.694799824,0.592121212121212,85.976
8RP732829,2017-03-02,0,102.1653543,117.1653543,0.612335115,0,0
8RP732829,2017-03-12,245.227,94.67868339,109.6786834,0.69961073,37.1556060606061,5394.994
8RP732829,2017-04-01,0,99.87064117,114.8706412,0.767271995,0,0
8RP732829,2017-04-11,0,103.3802025,118.3802025,0.725333173,0,0
8RP732829,2017-05-01,745.451,135,150,0.402000762,112.947121212121,16399.922
8RP732829,2017-05-11,0,97.44094488,112.4409449,0.729990241,0,0
8RP732829,2017-05-21,0,113.7907762,128.7907762,0.712284447,0,0
8RP732829,2017-05-31,0,98.75703037,113.7570304,0.68293202,0,0
8RP732829,2017-06-20,224.71,110.9180577,125.9180577,0.726226236,34.0469696969697,4943.62
8RP732829,2017-07-10,0,122.2045455,137.2045455,0.609697231,0,0
8RP732829,2017-07-20,40.057,114.1114701,129.1114701,0.708721524,6.06924242424243,881.254
8RP732829,2017-07-30,305.801,135,150,0.635236918,46.3334848484849,6727.622
8RP732829,2017-08-09,20.517,126.7368421,141.7368421,0.645393359,3.10863636363636,451.374
8RP732829,2017-08-19,69.367,132.4766355,147.4766355,0.680565191,10.5101515151515,1526.074
8RP732829,2017-09-08,103.562,135,150,0.625263315,15.6912121212121,2278.364
8RP732829,2017-09-18,97.7,135,150,0.643898242,14.8030303030303,2149.4
8RP732829,2017-09-28,7.816,,,,1.18424242424242,171.952
8RP732829,2017-10-08,0,,,,0,0
8RP732829,2017-10-28,0,,,,0,0
8RP732829,2017-11-07,0,,,,0,0
8RP732829,2017-11-17,0,135,150,0.765818049,0,0
8RP732829,2017-11-27,787.462,135,150,0.545377282,119.312424242424,17324.164
8RP732829,2017-12-07,0,107.2089041,122.2089041,0.559299789,0,0
8RP732829,2017-12-17,0,103.9873418,118.9873418,0.559130194,0,0
8RP732829,2017-12-27,42.011,108.4106729,123.4106729,0.599127535,6.36530303030303,924.242
8RP732829,2018-01-06,0,135,150,0.646407812,0,0
8RP732829,2018-01-26,0,135,150,0.58501014,0,0
8RP732829,2018-02-15,112.355,117.7713178,132.7713178,0.735548947,17.0234848484849,2471.81
8RP732829,2018-03-17,2.931,93.50194553,108.5019455,0.687125601,0.444090909090909,64.482
8RP732829,2018-04-16,579.361,135,150,0.569004997,87.7819696969697,12745.942
8RP732829,2018-04-26,0,93.19148936,108.1914894,0.721877815,0,0
8RP732829,2018-05-06,584.246,135,150,0.643037092,88.5221212121212,12853.412
8RP732829,2018-05-26,0,112.6235741,127.6235741,0.650088336,0,0
8RP732829,2018-06-05,286.261,112.4395161,127.4395161,0.625769311,43.3728787878788,6297.742
8RP732829,2018-06-15,315.571,129.4508671,144.4508671,0.588573554,47.8137878787879,6942.562
8RP732829,2018-06-25,0,134.8081841,149.8081841,0.586024669,0,0
8RP732829,2018-07-05,260.859,133.7903226,148.7903226,0.584994159,39.5240909090909,5738.898
8RP732829,2018-07-15,42.011,134.0740741,149.0740741,0.583393645,6.36530303030303,924.242
8RP732829,2018-07-25,11.724,135,150,0.63109697,1.77636363636364,257.928
8RP732829,2018-08-04,6.839,135,150,0.594681436,1.03621212121212,150.458
8RP732829,2018-08-14,26.379,135,150,0.652520631,3.99681818181818,580.338
8RP732829,2018-08-24,21.494,135,150,0.616474337,3.25666666666667,472.868
8RP732829,2018-09-03,12.701,,,,1.92439393939394,279.422
8RP732829,2018-09-13,0,,,,0,0
8RP732829,2018-10-03,0,,,,0,0
8RP732829,2018-10-23,0,,,,0,0
8RP732829,2018-11-02,0,,,,0,0
8RP732829,2018-11-12,0,135,150,0.703871627,0,0
8RP732829,2018-11-22,0,135,150,0.583997157,0,0
8RP732829,2018-12-02,190.515,135,150,0.641732139,28.8659090909091,4191.33
8RP732829,2019-01-01,0,135,150,0.639189261,0,0
8RP732829,2019-01-21,0,120.8098988,135.8098988,0.721651981,0,0
8RP732829,2019-02-20,5.862,96.06455266,111.0645527,0.753335879,0.888181818181818,128.964
8RP732829,2019-03-02,267.698,117.3152709,132.3152709,0.641616942,40.560303030303,5889.356
8RP732829,2019-03-12,0,100.0819672,115.0819672,0.705043012,0,0
8RP732829,2019-04-11,0,125.0933489,140.0933489,0.669432512,0,0
8RP732829,2019-04-21,0,116.9512195,131.9512195,0.671431192,0,0
8RP732829,2019-05-01,732.75,135,150,0.681565989,111.022727272727,16120.5
8RP732829,2019-05-11,0,99.36445444,114.3644544,0.665437532,0,0
8RP732829,2019-05-21,736.658,135,150,0.525063705,111.614848484849,16206.476
8RP732829,2019-06-10,0,135,150,0.485106483,0,0
8RP732829,2019-06-20,0,99.25126904,114.251269,0.700656921,0,0
8RP732829,2019-06-30,0,106.8961202,121.8961202,0.677044907,0,0
8RP732829,2019-07-20,310.686,114.4490644,129.4490644,0.640862984,47.0736363636364,6835.092
8RP732829,2019-07-30,111.378,116.4441417,131.4441417,,16.8754545454545,2450.316
8RP732829,2019-08-09,0,113.0829016,128.0829016,0.683028274,0,0
8SP185803,2016-12-22,0,133.1318681,148.1318681,0.570458176,0,0
8SP185803,2017-01-01,0,122.6007394,137.6007394,0.610330675,0,0
8SP185803,2017-01-11,798.209,124.965572,139.965572,0.599480743,120.940757575758,17560.598
8SP185803,2017-02-10,0,106.4016123,121.4016123,0.613067208,0,0
8SP185803,2017-02-20,31.264,109.3103448,124.3103448,0.656911053,4.7369696969697,687.808
8SP185803,2017-03-02,1556.361,134.7961957,149.7961957,0.541135003,235.812272727273,34239.942
8SP185803,2017-03-12,0,126.7851373,141.7851373,0.585960734,0,0
8SP185803,2017-04-01,0,105.8258427,120.8258427,0.692473794,0,0
8SP185803,2017-04-11,117.24,107.1588235,122.1588235,0.669303488,17.7636363636364,2579.28
8SP185803,2017-05-01,2283.249,135,150,0.427334573,345.946818181818,50231.478
8SP185803,2017-05-11,0,110.4532092,125.4532092,0.649641298,0,0
8SP185803,2017-05-21,0,117.2304489,132.2304489,0.569084184,0,0
8SP185803,2017-05-31,232.526,115.2886115,130.2886115,0.592527731,35.2312121212121,5115.572
8SP185803,2017-06-20,509.017,120.9201141,135.9201141,0.663897374,77.1237878787879,11198.374
8SP185803,2017-07-10,1148.952,135,150,0.53544058,174.083636363636,25276.944
8SP185803,2017-07-20,0,121.4781635,136.4781635,0.667329549,0,0
8SP185803,2017-07-30,76.206,134.5030675,149.5030675,0.617152633,11.5463636363636,1676.532
8SP185803,2017-08-09,407.409,130.4020101,145.4020101,0.604956997,61.7286363636364,8962.998
8SP185803,2017-08-19,236.434,133.9423077,148.9423077,0.64344306,35.8233333333333,5201.548
8SP185803,2017-09-08,138.734,135,150,0.607904412,21.020303030303,3052.148
8SP185803,2017-09-18,0,135,150,0.729838508,0,0
8SP185803,2017-09-28,553.959,,,,83.9331818181818,12187.098
8SP185803,2017-10-08,0,,,,0,0
8SP185803,2017-10-28,0,,,,0,0
8SP185803,2017-11-07,0,124.1842105,139.1842105,0.573407455,0,0
8SP185803,2017-11-17,0,135,150,0.677941307,0,0
8SP185803,2017-11-27,329.249,134.2261905,149.2261905,0.531782646,49.8862121212121,7243.478
8SP185803,2017-12-07,0,116.2068966,131.2068966,0.553760865,0,0
8SP185803,2017-12-17,0,112.1497405,127.1497405,0.535772333,0,0
8SP185803,2017-12-27,430.857,125.7488987,140.7488987,0.568034382,65.2813636363637,9478.854
8SP185803,2018-01-06,0,135,150,0.596821685,0,0
8SP185803,2018-01-26,0,135,150,0.525436416,0,0
8SP185803,2018-02-15,260.859,124.1396104,139.1396104,0.614572301,39.5240909090909,5738.898
8SP185803,2018-03-17,1746.876,135,150,0.655518391,264.678181818182,38431.272
8SP185803,2018-04-16,0,134.5982783,149.5982783,0.684807257,0,0
8SP185803,2018-04-26,0,101.3843284,116.3843284,0.666507363,0,0
8SP185803,2018-05-06,1122.573,134.980405,149.980405,0.659815668,170.086818181818,24696.606
8SP185803,2018-05-26,436.719,116.1392989,131.1392989,0.612029137,66.1695454545455,9607.818
8SP185803,2018-06-05,0,120.0639854,135.0639854,0.585807351,0,0
8SP185803,2018-06-15,985.793,126.9303797,141.9303797,0.602833184,149.362575757576,21687.446
8SP185803,2018-06-25,0,122.7291105,137.7291105,0.640128619,0,0
8SP185803,2018-07-05,493.385,135,150,0.622443298,74.755303030303,10854.47
8SP185803,2018-07-15,0,118.0824742,133.0824742,0.657164354,0,0
8SP185803,2018-07-25,109.424,121.9302949,136.9302949,0.698790339,16.5793939393939,2407.328
8SP185803,2018-08-04,52.758,133.2131661,148.2131661,0.663805109,7.99363636363636,1160.676
8SP185803,2018-08-14,130.918,132.6486486,147.6486486,0.724990606,19.8360606060606,2880.196
8SP185803,2018-08-24,21.494,134.7239264,149.7239264,0.715902074,3.25666666666667,472.868
8SP185803,2018-09-03,42.988,135,150,0.720004595,6.51333333333333,945.736
8SP185803,2018-09-13,98.677,135,150,0.646646078,14.9510606060606,2170.894
8SP185803,2018-10-03,14.655,135,150,0.712572581,2.22045454545455,322.41
8SP185803,2018-10-23,2.931,,,,0.444090909090909,64.482
8SP185803,2018-11-02,0,,,,0,0
8SP185803,2018-11-12,0,,,,0,0
8SP185803,2018-11-22,0,,,,0,0
8SP185803,2018-12-02,0,,,,0,0
8SP185803,2019-01-01,0,135,150,0.613527863,0,0
8SP185803,2019-01-21,1202.687,135,150,0.589594486,182.225303030303,26459.114
8SP185803,2019-02-20,0,108.7532079,123.7532079,0.660995145,0,0
8SP185803,2019-03-02,0,118.574633,133.574633,0.636773826,0,0
8SP185803,2019-03-12,0,98.10872894,113.1087289,0.714185792,0,0
8SP185803,2019-04-11,1807.45,131.5748031,146.5748031,0.656150618,273.856060606061,39763.9
8SP185803,2019-04-21,0,134.9873418,149.9873418,0.605216134,0,0
8SP185803,2019-05-01,924.242,135,150,0.682099823,140.036666666667,20333.324
8SP185803,2019-05-11,0,105.030303,120.030303,0.662486752,0,0
8SP185803,2019-05-21,1897.334,135,150,0.529653046,287.474848484849,41741.348
8SP185803,2019-06-10,0,135,150,0.460958456,0,0
8SP185803,2019-06-20,0,104.488117,119.488117,0.703852013,0,0
8SP185803,2019-06-30,88.907,111.9,126.9,0.675442849,13.4707575757576,1955.954
8SP185803,2019-07-20,390.8,110.2434783,125.2434783,0.66370706,59.2121212121212,8597.6
8SP185803,2019-07-30,110.401,112.8254581,127.8254581,,16.7274242424242,2428.822
8SP185803,2019-08-09,48.85,113.449848,128.449848,0.697872304,7.40151515151515,1074.7
90CI724,2016-12-22,0,130.4682779,145.4682779,0.640252718,0,0
90CI724,2017-01-01,0,96.76008969,111.7600897,0.663901977,0,0
90CI724,2017-01-11,4.885,135,150,0.574935661,0.740151515151515,107.47
90CI724,2017-02-10,0,117.0486815,132.0486815,0.783447109,0,0
90CI724,2017-02-20,6.839,83.7037037,98.7037037,0.772305924,1.03621212121212,150.458
90CI724,2017-03-02,0,119.1532258,134.1532258,0.710643244,0,0
90CI724,2017-03-12,10.747,90.09278351,105.0927835,0.708873162,1.62833333333333,236.434
90CI724,2017-04-01,0,106.1881188,121.1881188,0.719571419,0,0
90CI724,2017-04-11,19.54,100.1134021,115.1134021,0.709014846,2.96060606060606,429.88
90CI724,2017-05-01,360.513,135,150,0.418053317,54.6231818181818,7931.286
90CI724,2017-05-11,0,96.70967742,111.7096774,0.714569427,0,0
90CI724,2017-05-21,76.206,114.7286822,129.7286822,0.596990687,11.5463636363636,1676.532
90CI724,2017-05-31,0,125.5609756,140.5609756,0.689002717,0,0
90CI724,2017-06-20,0,101.3656388,116.3656388,0.738525992,0,0
90CI724,2017-07-10,73.275,134.7229551,149.7229551,0.630131161,11.1022727272727,1612.05
90CI724,2017-07-20,35.172,106.7492711,121.7492711,0.704748326,5.32909090909091,773.784
90CI724,2017-07-30,173.906,135,150,0.597189234,26.3493939393939,3825.932
90CI724,2017-08-09,0,124.7511312,139.7511312,0.60957554,0,0
90CI724,2017-08-19,30.287,132.6315789,147.6315789,0.641199734,4.58893939393939,666.314
90CI724,2017-09-08,154.366,135,150,0.594294943,23.3887878787879,3396.052
90CI724,2017-09-18,31.264,,,,4.7369696969697,687.808
90CI724,2017-09-28,0,,,,0,0
90CI724,2017-10-08,0,,,,0,0
90CI724,2017-10-28,0,,,,0,0
90CI724,2017-11-07,0,,,,0,0
90CI724,2017-11-17,0,135,150,0.614171363,0,0
90CI724,2017-11-27,17.586,135,150,0.512285121,2.66454545454545,386.892
90CI724,2017-12-07,0,108.6418269,123.6418269,0.588428538,0,0
90CI724,2017-12-17,0,135,150,0.720466985,0,0
90CI724,2017-12-27,131.895,110.9016393,125.9016393,0.612314223,19.9840909090909,2901.69
90CI724,2018-01-06,53.735,134.807074,149.807074,0.592639697,8.14166666666667,1182.17
90CI724,2018-01-26,0,135,150,0.467248984,0,0
90CI724,2018-02-15,447.466,135,150,0.587974065,67.7978787878788,9844.252
90CI724,2018-03-17,0,132.1062992,147.1062992,0.686049519,0,0
90CI724,2018-04-16,136.78,135,150,0.697166034,20.7242424242424,3009.16
90CI724,2018-04-26,0,94.18811881,109.1881188,0.679765055,0,0
90CI724,2018-05-06,1.954,122.8031809,137.8031809,0.694646675,0.296060606060606,42.988
90CI724,2018-05-26,16.609,115.3395062,130.3395062,0.636691634,2.51651515151515,365.398
90CI724,2018-06-05,36.149,109.2427617,124.2427617,0.605764561,5.47712121212121,795.278
90CI724,2018-06-15,37.126,123.5036496,138.5036496,0.601825777,5.62515151515152,816.772
90CI724,2018-06-25,379.076,135,150,0.545806661,57.4357575757576,8339.672
90CI724,2018-07-05,16.609,135,150,0.548691629,2.51651515151515,365.398
90CI724,2018-07-15,0,135,150,0.529775498,0,0
90CI724,2018-07-25,1.954,135,150,0.571664412,0.296060606060606,42.988
90CI724,2018-08-04,2.931,135,150,0.518948319,0.444090909090909,64.482
90CI724,2018-08-14,3.908,,,,0.592121212121212,85.976
90CI724,2018-08-24,0,,,,0,0
90CI724,2018-09-03,0,,,,0,0
90CI724,2018-09-13,0,,,,0,0
90CI724,2018-10-03,0,,,,0,0
90CI724,2018-10-23,0,,,,0,0
90CI724,2018-11-02,0,,,,0,0
90CI724,2018-11-12,0,,,,0,0
90CI724,2018-11-22,0,,,,0,0
90CI724,2018-12-02,0,,,,0,0
90CI724,2019-01-01,0,135,150,0.548996133,0,0
90CI724,2019-01-21,0,110.5434783,125.5434783,0.527706856,0,0
90CI724,2019-02-20,0,105.6760563,120.6760563,0.62964293,0,0
90CI724,2019-03-02,0,105.3171247,120.3171247,0.640987923,0,0
90CI724,2019-03-12,21.494,97.68292683,112.6829268,0.673942542,3.25666666666667,472.868
90CI724,2019-04-11,59.597,128.0384615,143.0384615,0.641785166,9.02984848484849,1311.134
90CI724,2019-04-21,0,133.7586207,148.7586207,0.634875519,0,0
90CI724,2019-05-01,0,114.4478528,129.4478528,0.732474025,0,0
90CI724,2019-05-11,40.057,98.83928571,113.8392857,0.620545312,6.06924242424243,881.254
90CI724,2019-05-21,437.696,,,,66.3175757575758,9629.312
90CI724,2019-06-10,0,135,150,0.521009902,0,0
90CI724,2019-06-20,120.171,102.0634921,117.0634921,0.661279713,18.2077272727273,2643.762
90CI724,2019-06-30,20.517,107.8151261,122.8151261,0.64397964,3.10863636363636,451.374
90CI724,2019-07-20,4.885,108.3664773,123.3664773,0.62210598,0.740151515151515,107.47
90CI724,2019-07-30,22.471,112.9331307,127.9331307,,3.40469696969697,494.362
90CI724,2019-08-09,24.425,109.4901316,124.4901316,0.652241151,3.70075757575758,537.35
9SP185803,2016-12-22,0,133.8143713,148.8143713,0.607729265,0,0
9SP185803,2017-01-01,0,105.4574742,120.4574742,0.667366314,0,0
9SP185803,2017-01-11,158.274,117.4307479,132.4307479,0.679366446,23.9809090909091,3482.028
9SP185803,2017-02-10,0,102.2733454,117.2733454,0.639552363,0,0
9SP185803,2017-02-20,0,95.72454308,110.7245431,0.698081767,0,0
9SP185803,2017-03-02,139.711,134.3596288,149.3596288,0.580154511,21.1683333333333,3073.642
9SP185803,2017-03-12,0,125.0803213,140.0803213,0.705979172,0,0
9SP185803,2017-04-01,0,104.5074431,119.5074431,0.696876199,0,0
9SP185803,2017-04-11,147.527,114.2897328,129.2897328,0.639281464,22.3525757575758,3245.594
9SP185803,2017-05-01,2046.815,135,150,0.39272456,310.123484848485,45029.93
9SP185803,2017-05-11,0,106.6159251,121.6159251,0.645719062,0,0
9SP185803,2017-05-21,0,117.4037123,132.4037123,0.550670892,0,0
9SP185803,2017-05-31,194.423,116.8941718,131.8941718,0.573291425,29.4580303030303,4277.306
9SP185803,2017-06-20,502.178,117.389043,132.389043,0.651212676,76.0875757575758,11047.916
9SP185803,2017-07-10,0,135,150,0.667105832,0,0
9SP185803,2017-07-20,1274.985,113.561848,128.561848,0.695809688,193.179545454545,28049.67
9SP185803,2017-07-30,34.195,135,150,0.530207481,5.18106060606061,752.29
9SP185803,2017-08-09,228.618,126.119403,141.119403,0.624057788,34.6390909090909,5029.596
9SP185803,2017-08-19,151.435,128.8663968,143.8663968,0.698122842,22.944696969697,3331.57
9SP185803,2017-09-08,126.033,134.3644068,149.3644068,0.672243613,19.0959090909091,2772.726
9SP185803,2017-09-18,0,135,150,0.544951132,0,0
9SP185803,2017-09-28,730.796,135,150,0.635453165,110.726666666667,16077.512
9SP185803,2017-10-08,8.793,135,150,0.607549315,1.33227272727273,193.446
9SP185803,2017-10-28,0,120,135,0.587690059,0,0
9SP185803,2017-11-07,0,111.2432432,126.2432432,0.632513935,0,0
9SP185803,2017-11-17,0,135,150,0.687777264,0,0
9SP185803,2017-11-27,0,120.6745562,135.6745562,0.468798133,0,0
9SP185803,2017-12-07,0,107.4364641,122.4364641,0.594879607,0,0
9SP185803,2017-12-17,0,113.4339002,128.4339002,0.556386099,0,0
9SP185803,2017-12-27,850.967,124.7741597,139.7741597,0.548120734,128.934393939394,18721.274
9SP185803,2018-01-06,772.807,134.7204969,149.7204969,0.532115394,117.09196969697,17001.754
9SP185803,2018-01-26,0,135,150,0.413652343,0,0
9SP185803,2018-02-15,175.86,109.561961,124.561961,0.677508441,26.6454545454546,3868.92
9SP185803,2018-03-17,183.676,100.0049628,115.0049628,0.648918625,27.829696969697,4040.872
9SP185803,2018-04-16,1031.712,135,150,0.641673767,156.32,22697.664
9SP185803,2018-04-26,0,102.4137931,117.4137931,0.656631422,0,0
9SP185803,2018-05-06,0,127.5814413,142.5814413,0.717794262,0,0
9SP185803,2018-05-26,174.883,120.6578235,135.6578235,0.568889773,26.4974242424242,3847.426
9SP185803,2018-06-05,732.75,118.3044667,133.3044667,0.587496182,111.022727272727,16120.5
9SP185803,2018-06-15,469.937,126.6964286,141.6964286,0.594176284,71.2025757575758,10338.614
9SP185803,2018-06-25,39.08,129.6614583,144.6614583,0.600910514,5.92121212121212,859.76
